Timestamp,J16,J20,J33,J26,J8
2023-01-03 12:00:00,14689.953447489766,14292.903447489767,13859.753447489766,9059.353447489766,8915.053447489767
2023-01-03 13:00:00,14690.543042705101,14293.4930427051,13860.293042705101,9059.7430427051,8915.3930427051
2023-01-03 14:00:00,14691.188075569915,14294.088075569915,13860.888075569916,9060.088075569915,8915.788075569915
2023-01-03 15:00:00,14691.798375077906,14294.698375077905,13861.498375077905,9060.498375077905,8916.148375077904
2023-01-03 16:00:00,14692.397423944642,14295.297423944641,13862.047423944641,9060.89742394464,8916.547423944641
2023-01-03 17:00:00,14693.00475680975,14295.904756809752,13862.654756809752,9061.25475680975,8916.90475680975
2023-01-03 18:00:00,14693.645325666379,14059.995325666378,13863.195325666378,9061.645325666377,8917.295325666379
2023-01-03 19:00:00,14694.236942332005,14297.086942332005,13863.786942332006,9061.986942332005,8917.636942332005
2023-01-03 20:00:00,14694.85049371507,14297.70049371507,13864.35049371507,9062.40049371507,8918.05049371507
2023-01-03 21:00:00,14695.457277193707,14298.307277193708,13864.957277193707,9062.757277193707,8918.407277193706
2023-01-03 22:00:00,14696.111360127934,14298.911360127935,13865.511360127934,9063.161360127933,8918.811360127935
2023-01-03 23:00:00,14696.708653240705,14299.458653240705,13866.108653240704,9063.508653240704,8919.158653240704
2023-01-04 00:00:00,14697.300657264526,14300.050657264526,13866.650657264527,9063.900657264525,8919.500657264525
2023-01-04 01:00:00,14697.900583398714,14300.650583398714,13867.250583398712,9064.250583398712,8919.900583398712
2023-01-04 02:00:00,14698.508547013244,14301.258547013244,13867.808547013245,9064.658547013243,8920.258547013244
2023-01-04 03:00:00,14699.153206650104,14301.853206650103,13868.403206650104,9065.003206650103,8920.603206650103
2023-01-04 04:00:00,14699.741475873261,14302.391475873263,13608.741475873261,9065.39147587326,8920.991475873261
2023-01-04 05:00:00,14700.337107213832,14302.987107213832,13869.487107213832,9065.737107213832,8921.337107213832
2023-01-04 06:00:00,14700.964370029385,14303.614370029385,13870.114370029385,9066.164370029384,8921.764370029385
2023-01-04 07:00:00,14701.52986865706,14304.17986865706,13870.62986865706,9066.47986865706,8922.07986865706
2023-01-04 08:00:00,14702.138127042472,14304.73812704247,13871.188127042471,9066.83812704247,8922.438127042471
2023-01-04 09:00:00,14702.752830102372,14305.352830102373,13871.802830102373,9067.252830102372,8922.802830102373
2023-01-04 10:00:00,14703.35843092602,14305.95843092602,13872.35843092602,9067.60843092602,8923.20843092602
2023-01-04 11:00:00,14703.955972113317,14306.505972113317,13872.905972113318,9068.005972113317,8923.555972113318
2023-01-04 12:00:00,14704.550352407387,14307.100352407386,13873.500352407385,9068.350352407386,8923.900352407385
2023-01-04 13:00:00,14705.15021865493,14307.700218654929,13874.05021865493,9068.700218654929,8924.30021865493
2023-01-04 14:00:00,14705.741955303032,14308.241955303032,13874.591955303033,9069.091955303033,8924.641955303032
2023-01-04 15:00:00,14706.34586705156,14308.84586705156,13875.14586705156,9069.44586705156,8924.995867051559
2023-01-04 16:00:00,14706.925027327077,14309.425027327077,13875.725027327077,9069.825027327077,8925.375027327076
2023-01-04 17:00:00,14707.500988500786,14310.000988500786,13876.300988500787,9070.150988500785,8925.700988500786
2023-01-04 18:00:00,14708.10079689888,14310.55079689888,13876.85079689888,9070.55079689888,8926.10079689888
2023-01-04 19:00:00,14708.699851724752,14311.149851724753,13877.399851724753,9070.899851724751,8926.449851724752
2023-01-04 20:00:00,14709.286154410564,14311.686154410563,13877.936154410563,9071.236154410562,8926.786154410564
2023-01-04 21:00:00,14709.86265414332,14312.312654143321,13878.51265414332,9071.66265414332,8927.16265414332
2023-01-04 22:00:00,14710.446353266136,14312.846353266135,13879.046353266136,9071.996353266135,8927.496353266135
2023-01-04 23:00:00,14711.049211078485,14313.449211078485,13879.599211078485,9072.349211078485,8927.849211078485
2023-01-05 00:00:00,14711.65560640957,14314.005606409568,13880.15560640957,9072.705606409569,8928.205606409569
2023-01-05 01:00:00,14712.208567881504,14314.558567881504,13880.708567881504,9073.058567881504,8928.608567881503
2023-01-05 02:00:00,14712.801450237379,14315.15145023738,13881.251450237378,9073.451450237379,8928.951450237379
2023-01-05 03:00:00,14713.413405168978,14315.713405168977,13881.813405168978,9073.813405168978,8929.313405168978
2023-01-05 04:00:00,14713.941561008372,14316.241561008372,13882.341561008372,9074.141561008371,8929.641561008371
2023-01-05 05:00:00,14714.535656279633,14316.835656279633,13882.885656279634,9074.485656279632,8929.985656279632
2023-01-05 06:00:00,14715.093993496885,14317.393993496886,13883.443993496885,9074.843993496885,8930.343993496885
2023-01-05 07:00:00,14715.697577519708,14317.947577519708,13883.997577519707,9075.197577519708,8930.697577519708
2023-01-05 08:00:00,14716.235632086968,14318.485632086968,13884.485632086968,9075.535632086969,8931.035632086969
2023-01-05 09:00:00,14716.843269971554,14319.043269971555,13885.043269971555,9075.893269971553,8931.393269971553
2023-01-05 10:00:00,14717.394468561071,14319.644468561071,13885.59446856107,9076.24446856107,8931.74446856107
2023-01-05 11:00:00,14718.004548612771,14320.204548612772,13886.154548612772,9076.604548612771,8932.104548612771
2023-01-05 12:00:00,14718.55559613074,14320.755596130739,13886.70559613074,9076.95559613074,8932.45559613074
2023-01-05 13:00:00,14719.14468717586,14321.29468717586,13887.19468717586,9077.29468717586,8932.79468717586
2023-01-05 14:00:00,14719.705710128017,14321.855710128017,13887.755710128016,9077.655710128016,8933.105710128017
2023-01-05 15:00:00,14720.225780024002,14322.375780024004,13888.275780024003,9077.975780024002,8933.425780024003
2023-01-05 16:00:00,14720.850251967182,14322.950251967182,13888.800251967183,9078.350251967182,8933.800251967183
2023-01-05 17:00:00,14721.407739143913,14323.507739143912,13889.357739143912,9078.707739143912,8934.157739143911
2023-01-05 18:00:00,14721.95685041162,14324.05685041162,13889.90685041162,9079.05685041162,8934.506850411619
2023-01-05 19:00:00,14722.489128313324,14324.589128313324,13890.389128313325,9079.389128313323,8934.839128313324
2023-01-05 20:00:00,14723.101209607763,14325.151209607764,13890.951209607763,9079.751209607763,8935.151209607762
2023-01-05 21:00:00,14723.651040479943,14325.651040479943,13891.451040479942,9080.101040479942,8935.501040479941
2023-01-05 22:00:00,14724.196591993923,14326.196591993923,13891.996591993922,9080.446591993923,8935.846591993923
2023-01-05 23:00:00,14724.75013795427,14326.75013795427,13892.50013795427,9080.800137954271,8936.20013795427
2023-01-06 00:00:00,14725.287171304439,14327.287171304439,13893.037171304439,,8936.537171304439
2023-01-06 01:00:00,14725.848791598524,14327.848791598524,13893.548791598525,9081.448791598525,8936.848791598524
2023-01-06 02:00:00,14726.41341419685,14328.363414196849,13894.06341419685,9081.81341419685,8937.213414196849
2023-01-06 03:00:00,14726.941419383686,14328.891419383686,13894.591419383685,9082.141419383684,8937.541419383686
2023-01-06 04:00:00,14727.502063516702,14329.452063516703,13895.102063516702,9082.502063516702,8937.852063516702
2023-01-06 05:00:00,14728.048817435665,14329.948817435665,13895.598817435664,9082.798817435665,8938.198817435665
2023-01-06 06:00:00,14728.59003143018,14330.49003143018,13896.14003143018,9083.140031430179,8938.54003143018
2023-01-06 07:00:00,14729.15562613946,14331.05562613946,13896.65562613946,9083.505626139458,8938.855626139459
2023-01-06 08:00:00,14729.70667267013,14331.55667267013,13897.156672670131,9083.85667267013,8939.20667267013
2023-01-06 09:00:00,14730.258987093679,14332.10898709368,13897.65898709368,9084.158987093679,8939.508987093679
2023-01-06 10:00:00,14730.75189616037,14332.60189616037,13898.20189616037,,8939.85189616037
2023-01-06 11:00:00,14731.323545514753,14333.173545514754,13898.723545514753,9084.823545514753,8940.223545514753
2023-01-06 12:00:00,14731.862384169426,14333.662384169427,13899.212384169427,9085.162384169425,8940.512384169426
2023-01-06 13:00:00,14732.404149547316,14334.204149547315,13899.704149547315,9085.504149547314,8940.854149547315
2023-01-06 14:00:00,14732.91563020363,14334.71563020363,13900.21563020363,9085.81563020363,8941.165630203628
2023-01-06 15:00:00,14733.460570599236,14335.210570599236,13900.710570599236,9086.160570599235,8941.510570599236
2023-01-06 16:00:00,14733.999036719226,14335.749036719226,13901.199036719227,9086.449036719227,8941.799036719227
2023-01-06 17:00:00,14734.494535563055,14336.244535563055,13901.694535563056,9086.794535563056,8942.094535563056
2023-01-06 18:00:00,14735.045419630753,14336.745419630752,13902.195419630752,9087.095419630752,8942.445419630752
2023-01-06 19:00:00,14735.54393700026,14337.29393700026,13902.69393700026,9087.44393700026,8942.74393700026
2023-01-06 20:00:00,14736.090907918875,14337.790907918876,13903.190907918875,9087.740907918875,8943.090907918875
2023-01-06 21:00:00,14736.59670305005,14338.296703050051,13903.696703050051,9088.09670305005,8943.39670305005
2023-01-06 22:00:00,14737.144049126015,14338.794049126014,13904.144049126015,9088.394049126013,8943.694049126014
2023-01-06 23:00:00,14737.64967512417,14339.29967512417,13904.64967512417,9088.749675124169,8944.04967512417
2023-01-07 00:00:00,14738.205369135292,14339.805369135292,13905.155369135293,9089.055369135292,8944.355369135292
2023-01-07 01:00:00,14738.704755509754,14340.304755509755,13905.654755509755,9089.354755509754,8944.654755509753
2023-01-07 02:00:00,14739.179817585353,14340.779817585353,13906.079817585352,9089.679817585353,8944.929817585353
2023-01-07 03:00:00,14739.689639862347,14341.289639862347,13906.589639862346,9089.989639862346,8945.289639862347
2023-01-07 04:00:00,14740.26099601473,14341.81099601473,13907.11099601473,9090.31099601473,8945.61099601473
2023-01-07 05:00:00,14740.76733207894,14342.317332078941,13907.567332078941,9090.66733207894,8945.91733207894
2023-01-07 06:00:00,14741.261881723247,14342.811881723248,13908.061881723248,9090.961881723248,8946.211881723248
2023-01-07 07:00:00,14741.758809358289,14343.30880935829,13908.508809358289,9091.258809358289,8946.508809358289
2023-01-07 08:00:00,14742.238004483746,14343.788004483747,13908.988004483746,9091.538004483747,8946.838004483747
2023-01-07 09:00:00,14742.741841399735,14344.291841399736,13909.441841399735,9091.841841399735,8947.141841399734
2023-01-07 10:00:00,14743.249262541764,14344.749262541764,13909.949262541764,9092.199262541764,8947.449262541764
2023-01-07 11:00:00,14743.753462339766,14345.253462339766,13910.403462339767,9092.503462339766,8947.753462339766
2023-01-07 12:00:00,14744.268031930103,14345.768031930103,13910.918031930105,9092.818031930105,8948.068031930105
2023-01-07 13:00:00,14744.744479866595,14346.194479866595,13911.344479866595,9093.094479866595,8948.344479866595
2023-01-07 14:00:00,14745.246787900258,14346.696787900259,13911.796787900259,9093.396787900258,8948.646787900258
2023-01-07 15:00:00,14745.763122001448,14347.213122001449,13912.31312200145,9093.713122001449,8948.963122001449
2023-01-07 16:00:00,14746.231822602484,14347.631822602485,13912.731822602484,9093.981822602484,8949.231822602484
2023-01-07 17:00:00,14746.745963798301,14348.145963798303,13913.195963798302,9094.295963798302,8949.545963798302
2023-01-07 18:00:00,14747.20668594536,14348.60668594536,13913.656685945361,9094.60668594536,8949.85668594536
2023-01-07 19:00:00,14747.689328119699,14349.089328119699,13914.089328119699,9094.889328119698,8950.139328119698
2023-01-07 20:00:00,14748.186880912204,14349.536880912205,13914.536880912205,9095.186880912204,8950.436880912204
2023-01-07 21:00:00,14748.65707629214,14350.007076292139,13915.05707629214,9095.507076292139,8950.70707629214
2023-01-07 22:00:00,14749.165402110504,14350.515402110503,13915.515402110503,9095.815402110504,8951.015402110503
2023-01-07 23:00:00,14749.664038853185,14350.964038853184,13915.964038853184,9096.114038853184,8951.314038853185
2023-01-08 00:00:00,14750.09053557431,14351.390535574312,13916.390535574312,9096.39053557431,8951.59053557431
2023-01-08 01:00:00,14750.600762671793,14351.900762671794,13916.850762671793,9096.700762671793,8951.900762671792
2023-01-08 02:00:00,14751.05292683796,14352.352926837959,13917.252926837959,9096.95292683796,8952.152926837958
2023-01-08 03:00:00,14751.488193897769,14352.78819389777,13917.68819389777,9097.238193897769,8952.43819389777
2023-01-08 04:00:00,14751.991462853412,14353.241462853412,13918.141462853413,9097.541462853413,8952.741462853412
2023-01-08 05:00:00,14752.44671771968,14353.69671771968,13918.59671771968,9097.84671771968,8952.99671771968
2023-01-08 06:00:00,14752.898612771152,14354.148612771152,13919.048612771152,9098.098612771151,8953.298612771152
2023-01-08 07:00:00,14753.389432224581,14354.58943222458,13919.43943222458,9098.38943222458,8953.58943222458
2023-01-08 08:00:00,14753.847624946222,14355.047624946223,13919.897624946223,9098.697624946222,8953.847624946222
2023-01-08 09:00:00,14754.298602592246,14355.498602592244,13920.348602592245,9098.948602592245,8954.148602592244
2023-01-08 10:00:00,14754.769338539489,14355.96933853949,13920.769338539489,9099.269338539489,8954.419338539488
2023-01-08 11:00:00,14755.196126040784,14356.396126040785,13921.196126040784,9099.546126040785,8954.696126040784
2023-01-08 12:00:00,14755.63851781743,14356.838517817429,13921.588517817429,9099.78851781743,8954.988517817428
2023-01-08 13:00:00,14756.099568821197,14357.249568821197,13922.049568821198,9100.099568821197,8955.249568821197
2023-01-08 14:00:00,14756.553907411322,14357.703907411322,13922.453907411322,9100.353907411321,8955.503907411321
2023-01-08 15:00:00,14756.988772128892,14358.138772128894,13922.888772128894,9100.638772128892,8955.788772128893
2023-01-08 16:00:00,14757.44967788836,14358.54967788836,13923.29967788836,9100.89967788836,8956.04967788836
2023-01-08 17:00:00,14757.883708005058,14358.983708005057,13923.733708005057,9101.183708005057,8956.333708005057
2023-01-08 18:00:00,14758.335812910813,14359.435812910813,13924.135812910814,9101.435812910813,8956.585812910813
2023-01-08 19:00:00,14758.788777764075,14359.838777764075,13924.538777764075,9101.738777764074,8956.838777764075
2023-01-08 20:00:00,14759.25882161386,14360.30882161386,13924.95882161386,9102.00882161386,8957.158821613859
2023-01-08 21:00:00,14759.663437128193,14360.713437128192,13925.413437128193,9102.263437128191,8957.41343712819
2023-01-08 22:00:00,14760.11053375874,14361.16053375874,13925.81053375874,9102.56053375874,8957.660533758739
2023-01-08 23:00:00,14760.551496473076,14361.551496473076,13926.201496473075,9102.801496473076,8957.951496473075
2023-01-09 00:00:00,14760.938231379023,14361.938231379023,13926.588231379023,9103.038231379023,8958.188231379023
2023-01-09 01:00:00,14761.401830051758,14362.401830051758,13927.001830051757,9103.351830051757,8958.451830051757
2023-01-09 02:00:00,14761.798204926481,14362.798204926481,13927.398204926481,9103.59820492648,8958.69820492648
2023-01-09 03:00:00,14762.23734278202,14363.187342782021,13927.787342782021,9103.83734278202,8958.937342782021
2023-01-09 04:00:00,14762.654551460291,14363.60455146029,13928.20455146029,9104.10455146029,8959.20455146029
2023-01-09 05:00:00,14763.057949206424,14364.057949206424,13928.607949206424,9104.357949206424,8959.457949206424
2023-01-09 06:00:00,14763.48909903557,14364.439099035571,13928.98909903557,9104.589099035571,8959.689099035571
2023-01-09 07:00:00,14763.908303351956,14364.858303351955,13929.358303351955,9104.908303351955,8960.008303351955
2023-01-09 08:00:00,14764.28293491293,14365.232934912929,13929.732934912929,9105.132934912928,8960.232934912929
2023-01-09 09:00:00,14764.708963351854,14365.658963351854,13930.158963351854,9105.408963351852,8960.508963351853
2023-01-09 10:00:00,14592.670197601066,14366.070197601066,13930.520197601065,9105.670197601065,8960.720197601066
2023-01-09 11:00:00,14765.540939413815,14366.440939413815,13930.890939413815,9105.890939413814,8960.940939413815
2023-01-09 12:00:00,14765.940582302035,14366.790582302036,13931.290582302036,9106.140582302034,8961.190582302035
2023-01-09 13:00:00,14766.35590930783,14367.20590930783,13931.65590930783,9106.405909307829,8961.45590930783
2023-01-09 14:00:00,14766.767193047715,14367.617193047716,13932.067193047717,9106.667193047715,8961.717193047716
2023-01-09 15:00:00,14767.15374398806,14368.003743988058,13932.40374398806,9106.853743988058,8961.953743988059
2023-01-09 16:00:00,14767.550756742614,14368.350756742613,13932.800756742614,9107.100756742613,8962.200756742614
2023-01-09 17:00:00,14767.951801042764,14368.751801042763,13933.151801042764,9107.351801042763,8962.401801042763
2023-01-09 18:00:00,14768.308098507523,14369.158098507523,13933.508098507522,9107.608098507522,8962.658098507522
2023-01-09 19:00:00,14768.687617715961,14369.48761771596,13933.887617715962,9107.83761771596,8962.88761771596
2023-01-09 20:00:00,14769.114266207816,14369.914266207817,13934.264266207816,9108.064266207817,8963.164266207816
2023-01-09 21:00:00,14769.468511215779,14370.218511215779,13934.568511215779,9108.26851121578,8963.318511215779
2023-01-09 22:00:00,14769.84630092208,14370.64630092208,13934.94630092208,9108.54630092208,8963.59630092208
2023-01-09 23:00:00,14770.258701518862,14371.008701518862,13935.358701518862,9108.808701518863,8963.858701518862
2023-01-10 00:00:00,14770.601575383864,14371.351575383864,13935.701575383864,9109.001575383863,8964.051575383864
2023-01-10 01:00:00,14770.994493190208,14371.744493190208,13936.04449319021,9109.244493190208,8964.29449319021
2023-01-10 02:00:00,14771.352418136117,14372.102418136117,13936.402418136118,9109.452418136118,8964.502418136117
2023-01-10 03:00:00,14771.758047833338,14372.45804783334,13936.758047833338,9109.70804783334,8964.758047833338
2023-01-10 04:00:00,14772.107995537872,14372.807995537873,13937.107995537872,9109.907995537871,8964.957995537872
2023-01-10 05:00:00,14772.432847457108,14373.13284745711,13937.432847457108,9110.132847457107,8965.182847457108
2023-01-10 06:00:00,14772.833454870759,14373.483454870759,13937.733454870759,9110.333454870759,8965.383454870758
2023-01-10 07:00:00,14773.205869034648,14373.855869034647,13938.105869034647,9110.605869034647,8965.605869034647
2023-01-10 08:00:00,14773.558869814835,14374.208869814835,13938.458869814835,9110.808869814835,8965.858869814834
2023-01-10 09:00:00,14773.875123277423,14374.525123277423,13938.775123277423,9111.025123277423,8966.025123277423
2023-01-10 10:00:00,14774.244559122439,14374.89455912244,13939.094559122439,9111.244559122439,8966.244559122439
2023-01-10 11:00:00,14774.589360534106,14375.239360534106,13939.439360534107,9111.439360534107,8966.489360534106
2023-01-10 12:00:00,14774.954512676524,14375.604512676524,13939.804512676525,9111.704512676524,8966.704512676524
2023-01-10 13:00:00,14775.288596598664,14375.938596598664,13940.088596598664,9111.888596598663,8966.888596598663
2023-01-10 14:00:00,14775.640760005741,14376.24076000574,13940.44076000574,9112.09076000574,8967.09076000574
2023-01-10 15:00:00,14775.989607073097,14376.589607073098,13940.739607073097,9112.289607073099,8967.339607073098
2023-01-10 16:00:00,14776.349280121527,14376.949280121527,13941.049280121528,9112.549280121528,8967.549280121528
2023-01-10 17:00:00,14776.68618711965,14377.23618711965,13941.386187119651,9112.73618711965,8967.73618711965
2023-01-10 18:00:00,14777.006957574378,14377.606957574379,13941.706957574379,9112.956957574379,8967.956957574379
2023-01-10 19:00:00,14777.34307138937,14377.893071389371,13941.99307138937,9113.14307138937,8968.14307138937
2023-01-10 20:00:00,14777.701903458536,14378.251903458535,13942.351903458535,9113.351903458535,8968.351903458535
2023-01-10 21:00:00,14778.001886251379,14378.55188625138,13942.65188625138,9113.55188625138,8968.55188625138
2023-01-10 22:00:00,14778.343167152629,14378.843167152629,13942.943167152629,9113.743167152628,8968.743167152628
2023-01-10 23:00:00,14778.63629285171,14379.18629285171,13943.236292851709,9113.93629285171,8968.93629285171
2023-01-11 00:00:00,14778.998987164976,14379.498987164976,,9114.148987164976,8969.148987164976
2023-01-11 01:00:00,14779.291045547157,14379.791045547157,13943.841045547157,9114.341045547157,8969.341045547157
2023-01-11 02:00:00,14779.589662575925,14380.089662575925,13944.139662575926,9114.539662575926,8969.489662575925
2023-01-11 03:00:00,14779.897719341325,14380.397719341325,13944.447719341324,9114.747719341323,8969.697719341324
2023-01-11 04:00:00,14780.252371931547,14380.702371931548,13944.752371931547,9114.952371931548,8969.902371931546
2023-01-11 05:00:00,14780.526694551423,14380.976694551422,13945.026694551423,9115.076694551422,8970.076694551422
2023-01-11 06:00:00,14780.847608756685,14381.297608756686,13945.297608756686,9115.297608756686,8970.297608756686
2023-01-11 07:00:00,14781.144487636191,14381.59448763619,13945.59448763619,9115.49448763619,8970.44448763619
2023-01-11 08:00:00,14781.471724345993,14381.921724345993,13945.921724345993,9115.721724345993,8970.671724345992
2023-01-11 09:00:00,14781.765471542754,14382.215471542755,14355.965471542755,9115.865471542755,8970.865471542755
2023-01-11 10:00:00,14782.058080028812,14382.50808002881,13946.458080028811,9116.058080028812,8971.00808002881
2023-01-11 11:00:00,14782.364731609929,14382.764731609928,13946.714731609929,9116.214731609929,8971.214731609929
2023-01-11 12:00:00,14782.65926972902,14383.05926972902,13947.009269729018,9116.409269729018,8971.359269729019
2023-01-11 13:00:00,14782.933783977473,14383.333783977472,13947.233783977472,9116.583783977472,8971.533783977473
2023-01-11 14:00:00,14783.18562874707,14383.585628747069,13947.53562874707,9116.735628747068,8971.68562874707
2023-01-11 15:00:00,14783.499811024225,14383.899811024226,13947.799811024226,9116.949811024226,8971.899811024225
2023-01-11 16:00:00,14783.790373884676,14384.140373884677,13948.040373884676,9117.090373884676,8972.040373884676
2023-01-11 17:00:00,14784.055610309731,14384.455610309731,13948.35561030973,9117.305610309731,8972.25561030973
2023-01-11 18:00:00,14784.355998673647,14384.705998673648,13948.605998673647,9117.455998673648,8972.405998673647
2023-01-11 19:00:00,14784.603385418915,14384.953385418916,13948.853385418915,9117.603385418915,8972.553385418916
2023-01-11 20:00:00,14784.900971940318,14385.250971940317,13949.100971940317,9117.800971940318,8972.750971940317
2023-01-11 21:00:00,14785.153956276466,14385.503956276465,13949.353956276465,9117.953956276466,8972.903956276465
2023-01-11 22:00:00,14785.372605032546,14385.722605032544,13949.572605032545,9118.072605032545,8973.022605032545
